id,image_width,image_height,box_count,box_size_avg,box_dist_avg,box_normalized_count,box_normalized_count (above average),box_normalized_count (below average),box_normalized_size_avg,box_normalized_dist_avg,normalization_warp_ratio,box_normalized_plus_dist_avg,d_box_norm_above_size,d_box_norm_below_size,d_box_normalized_points_far_distance,risk_level,risk_level,risk_level
1848,3000,1997,169,88.28977987,8.189509804,152,2,5,89.31694079,8.189509804,0.044025157,7.920888724,2.310060976,2.255384976,1529.699652,2,4,3
1849,4481,3026,231,95.84309091,7.709363636,111,21,33,79.30585586,7.709363636,0.327272727,11.30387985,10.40454545,8.96322314,2599.279011,2,3,2.5
1850,2000,1310,146,96.09183824,10.58332863,15,14,39,82.48333333,10.58332863,0.779411765,12.84483988,59.31214953,43.87474075,232.8522252,3,3,3
1851,1920,1080,100,25.07612245,6.125,93,4,1,23.86935484,6.125,0.051020408,12.74828226,0.282828283,0.282828283,407.2787701,2,2,2
1852,5144,3426,347,130.1342219,6.231149758,347,0,0,130.1342219,6.231149758,0,4.628070378,0,0,0,3,4,3.5
1853,1920,1280,2527,15.06327661,0.332760842,2527,0,0,15.06327661,0.332760842,0,2.036144081,0,0,0,5,5,5
1854,1500,1124,744,14.20516529,0.933160793,679,38,9,13.86656848,0.933160793,0.064738292,7.249185451,0.123809524,0.122478239,3976.31525,2,3,2.5
1855,2601,1687,121,42.10039604,11.38004125,76,15,10,31.99539474,11.38004125,0.247524752,25.35794038,5.732342342,5.305969771,1925.418306,2,2,2
1856,3000,1987,268,20.74626866,3.14159204,268,0,0,20.74626866,3.14159204,0,12.7600763,0,0,0,3,3,3
1857,2544,1696,982,21.25657143,0.953738272,459,100,141,16.67788671,0.953738272,0.344285714,4.629381771,4.10136742,3.516651087,2857.38664,4,5,4.5
1858,1920,1439,502,31.1632622,2.293282209,191,50,87,25.02094241,2.293282209,0.417682927,11.25879884,6.569879518,5.44436231,2050.862054,4,5,4.5
1859,1540,1078,15,98.55,29.10283051,15,0,0,98.55,29.10283051,0,10.37626181,0,0,0,1,2,1.5
1860,6720,4480,8508,14.33507596,0.442522488,8080,107,107,13.26739233,0.442522488,0.025801784,2.093682057,0.174231639,0.172060911,9195.774337,3,4,3.5
1861,3000,2000,1229,33.33861145,1.527987939,461,156,204,28.02906725,1.527987939,0.438489647,5.732235735,6.653902439,5.55484451,3036.332175,4,5,4.5
1862,2465,1386,75,62.39794521,9.672562314,72,0,1,62.83402778,9.672562314,0.01369863,7.552359732,0.418918919,0.418918919,0,2,3,2.5
1863,1000,666,936,13.15796322,0.412876684,808,29,33,13.15333416,0.412876684,0.071264368,3.988450626,0.395957918,0.382420895,2613.185758,2,3,2.5
1864,1984,3968,510,11.66865079,2.27420904,407,94,3,8.563267813,2.27420904,0.192460317,29.70860404,0.047337278,0.047151642,2767.453487,2,2,2
1865,1800,1200,34,21.36323529,11.83959959,34,0,0,21.36323529,11.83959959,0,35.62494492,0,0,0,2,1,1.5
1866,1944,1458,133,28.39958678,4.323830977,102,13,6,24.91421569,4.323830977,0.157024793,8.575905969,1.479133858,1.423527322,1139.734768,2,2,2
1867,1788,626,580,12.05993976,1.897393674,153,55,124,10.39084967,1.897393674,0.539156627,18.07651208,3.395723684,2.675596075,3549.836642,2,2,2
1868,3648,2736,1263,15.18195592,0.936990446,927,75,87,15.15631068,0.936990446,0.148760331,6.23623062,1.069727891,0.996888146,3011.545191,3,4,3.5
1869,2304,1521,262,25.805,4.501830739,98,38,42,21.26581633,4.501830739,0.449438202,16.25183816,3.602045455,3.038366586,2463.476223,2,3,2.5
1870,2048,1365,196,40.14402344,5.494583333,59,35,34,24.97847458,5.494583333,0.5390625,23.37716326,4.641666667,3.860161565,2916.415138,2,2,2
1871,1920,1271,126,78.8815625,5.665,99,6,7,75.76136364,5.665,0.116071429,5.902325739,4.401680672,4.192076831,751.5289169,2,4,3
1872,4928,3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,2464,1632,479,24.73086288,2.208884892,157,52,90,21.90127389,2.208884892,0.474916388,8.948680706,6.630493573,5.398522951,2630.896524,2,3,2.5
1874,1798,1800,49,130.295,24.61489723,24,4,7,130.4010417,24.61489723,0.314285714,13.84311778,16.54940476,14.52294704,476.9052904,2,2,2
1875,5184,3456,1045,71.72183365,3.127368421,183,88,258,56.9010929,3.127368421,0.654064272,6.767694412,29.45349428,22.20990765,1910.136066,4,5,4.5
1876,2500,1667,1374,23.73271971,0.906319967,391,185,266,21.5129156,0.906319967,0.535629454,6.021247332,10.22856498,8.255806816,3220.178803,4,5,4.5
1877,4033,1778,33,111.0879032,37.39697425,30,0,1,113.13,37.39697425,0.032258065,26.28432755,2.5734375,2.5734375,0,2,2,2
1878,5472,3648,141,175.8749159,14.03466667,75,15,17,152.5966933,14.03466667,0.299065421,5.256390362,25.97180645,23.02465111,659.3088496,2,3,2.5
1879,5471,3647,115,112.7814607,18.63784584,64,12,13,103.1078125,18.63784584,0.280898876,9.998529273,11.05147059,9.898273657,820.49179,2,3,2.5
1880,3648,2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,1920,1080,114,33.20585106,6.27173913,71,13,10,26.57957746,6.27173913,0.244680851,27.66415002,2.438461538,2.245951417,1636.398444,2,2,2
1882,1920,1005,176,59.2358871,4.988567731,71,27,26,52.8528169,4.988567731,0.427419355,1.459641823,10.48566667,8.996225379,164.6340587,2,4,3
1883,3872,2592,26,211.5168182,55.94181818,17,3,2,206.7749412,55.94181818,0.227272727,13.74476564,9.9375,9.555288462,303.6160672,2,2,2
1884,4608,2184,1384,22.38772353,1.363897243,742,192,150,19.11104603,1.363897243,0.315498155,6.758249584,3.419738811,3.051573288,5371.53079,3,5,4
1885,5464,3070,4174,13.39712035,0.510246472,3384,337,151,12.2822104,0.510246472,0.126033058,4.28768372,0.487173751,0.469666309,12419.88012,3,4,3.5
1886,4016,2720,55,124.3229268,30.57398374,27,7,7,117.1722222,30.57398374,0.341463415,20.21725008,27.95625,24.90647727,865.635199,2,3,2.5
1887,5000,3333,219,59.59360731,6.555612876,203,16,0,56.17783251,6.555612876,0.073059361,12.28030215,0,0,0,2,3,2.5
1888,3916,2828,277,27.38093923,5.305156538,100,33,48,25.906,5.305156538,0.447513812,16.2412072,6.906550218,5.734680687,3027.685668,2,2,2
1889,5472,3648,24,327.4500833,76.81563756,21,3,0,300.5738095,76.81563756,0.125,21.0194155,0,0,0,2,3,2.5
1890,1000,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,3008,2000,314,43.39944853,3.169154229,209,42,21,35.36315789,3.169154229,0.231617647,6.116701323,4.690443686,4.391689311,1781.993261,2,4,3
1892,3024,4032,108,13.62428571,7.992,37,14,19,13.0472973,7.992,0.471428571,95.55720643,2.078651685,1.732209738,5059.330684,2,2,2
1893,2304,1506,111,62.53828829,5.802706737,111,0,0,62.53828829,5.802706737,0,8.777414724,0,0,0,2,3,2.5
1894,4256,2832,13,216.6346154,105.3215424,13,0,0,216.6346154,105.3215424,0,17.81857338,0,0,0,1,1,1
1895,4896,3264,1471,15.82051836,1.218639004,1211,137,41,13.2982659,1.218639004,0.128149748,9.094132739,0.524475524,0.510213783,12080.46908,2,3,2.5
1896,3264,1832,1166,22.55598039,1.168679785,828,119,73,18.00785024,1.168679785,0.188235294,5.286622093,1.805169259,1.693700831,5023.494181,3,4,3.5
1897,5760,3840,74,226.6796296,34.09230769,32,12,10,182.7296875,34.09230769,0.407407407,11.4879432,25.46015625,22.36365076,537.2266373,2,2,2
1898,4256,2832,666,24.93470149,3.975571066,213,57,132,19.12018779,3.975571066,0.470149254,21.04017231,6.943258427,5.57754243,4536.12211,2,2,2
1899,2464,1648,323,140.3662651,3.984818128,162,50,37,118.7216049,3.984818128,0.34939759,3.128793567,19.75437063,17.55264511,612.2924573,4,5,4.5
1900,3888,2592,529,55.00296346,4.216843854,141,46,114,42.79148936,4.216843854,0.531561462,9.959498165,14.41493976,11.33575603,810.5634705,2,3,2.5
1901,2832,3808,13,534.8756923,46.75379126,12,1,0,510.9046667,46.75379126,0.076923077,5.590209169,0,0,0,2,1,1.5
1902,5721,3332,237,55.06180117,9.440586785,110,28,33,53.75670909,9.440586785,0.356725146,8.123552978,8.950666667,7.742137834,1919.665605,2,2,2
1903,5472,3648,65,333.8893443,25.9895082,51,8,2,284.1213333,25.9895082,0.163934426,10.21914904,7.968253968,7.845665446,519.2613206,2,1,1.5
1904,8300,5533,322,105.1971973,10.01328448,242,38,14,77.90000826,10.01328448,0.176870748,14.31448886,3.785227273,3.632407538,1785.923855,2,3,2.5
1905,3008,2000,778,30.95064725,1.402741228,438,100,80,27.22431507,1.402741228,0.291262136,3.516163723,2.421489971,2.175606028,1975.473399,2,4,3
1906,1920,1280,343,50.97508834,2.928301887,205,48,30,42.37585366,2.928301887,0.275618375,6.239380556,4.277795527,3.916116022,1178.896913,3,4,3.5
1907,4032,3024,550,55.87738095,2.76527668,482,62,2,49.25352697,2.76527668,0.117216117,5.178642088,0.282846715,0.282332449,2465.443071,3,5,4
1908,3840,2160,1913,20.97682887,0.749869262,1761,26,42,21.12556502,0.749869262,0.037178786,2.011380946,0.28059861,0.274584735,5035.655724,2,4,3
1909,3400,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,2048,1536,422,24.54481982,2.617657658,78,44,100,22.07307692,2.617657658,0.648648649,11.91777223,7.558074534,5.784971741,1756.340053,3,4,3.5
1911,4000,3000,40,137.7833333,24.12326389,29,5,2,121.9344828,24.12326389,0.194444444,28.16311833,10.91447368,10.64161184,764.6792665,2,2,2
1912,2000,1325,1352,6.890942222,0.428070073,1288,61,1,6.167313665,0.428070073,0.045925926,5.665918779,0.004441155,0.004441155,2746.038234,2,2,2
1913,5398,3599,23,225.3326087,86.10037696,23,0,0,225.3326087,86.10037696,0,30.36286411,0,0,0,1,2,1.5
1914,1920,1080,6,172.8,84.10007858,6,0,0,172.8,84.10007858,0,5.679849639,0,0,0,1,1,1
1915,2304,4608,152,10.84486301,5.69260274,141,2,3,10.86382979,5.69260274,0.034246575,17.78460339,0.11409396,0.112592723,1758.934959,2,1,1.5
1916,3648,2736,61,187.7819535,32.1055814,26,8,9,158.32,32.1055814,0.395348837,16.02497738,34.16738462,29.68641614,471.2679857,2,2,2
1917,4800,3200,166,107.0714286,13.2987013,134,14,6,101.194403,13.2987013,0.12987013,14.74286283,3.40875,3.306076807,1817.716305,2,3,2.5
1918,6000,3890,563,44.5260105,3.947844828,248,42,91,38.64173387,3.947844828,0.349081365,12.68510003,8.641419492,7.260020283,3368.419826,3,4,3.5
1919,4608,3456,233,44.39433498,7.020895522,160,28,15,40.0309375,7.020895522,0.21182266,12.0440799,3.021788991,2.84022227,2754.125648,2,3,2.5
1920,1620,1620,3,112.05,151.0156479,3,0,0,112.05,151.0156479,0,95.16744564,0,0,0,1,1,1
1921,5847,3898,389,84.42774151,5.400982059,356,24,3,81.02794944,5.400982059,0.070496084,3.889551813,0.642746114,0.639441507,1988.53658,2,3,2.5
1922,5472,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,6000,4000,290,60.5085,7.924262153,123,32,45,47.3902439,7.924262153,0.385,11.88442237,11.82102041,10.02748628,2654.859358,3,4,3.5
1924,3092,1852,109,53.44770642,9.212803738,107,2,0,52.85700935,9.212803738,0.018348624,14.01006398,0,0,0,2,2,2
1925,1280,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,2500,1666,3,245.25,293.7540245,3,0,0,245.25,293.7540245,0,22.88540715,0,0,0,1,1,1
1927,2666,1500,825,30.80127389,1.657819535,224,70,177,27.35825893,1.657819535,0.524416136,4.45353637,5.85625,4.606916667,1846.584264,3,4,3.5
1928,2046,918,795,9.736037736,0.794029501,778,17,0,9.603663239,0.794029501,0.021383648,6.220270784,0,0,0,2,3,2.5
1929,2048,1367,294,54.47318182,3.318757788,153,30,37,46.28660131,3.318757788,0.304545455,4.288263172,7.36848249,6.466219328,987.1705344,3,4,3.5
1930,6016,4016,1040,34.62626113,2.874028871,380,111,183,28.11026316,2.874028871,0.43620178,7.698921183,6.73453909,5.555994749,4099.180061,2,3,2.5
1931,3872,2592,226,32.74069608,5.06625,167,26,11,26.65329341,5.06625,0.181372549,14.49323808,1.660465116,1.586993208,2540.092583,2,3,2.5
1932,5760,3840,924,53.68165323,2.506627393,560,94,90,43.22473214,2.506627393,0.247311828,3.98265146,6.666726619,6.024585202,2676.962179,2,4,3
1933,5184,3456,55,177.1806122,28.91057004,46,0,3,184.0108696,28.91057004,0.06122449,8.714543901,7.295192308,7.029912587,0,2,2,2
1934,4640,3480,12,91.29666667,102.4666667,11,1,0,79.98181818,102.4666667,0.083333333,60.84762241,0,0,0,1,1,1
1935,7810,2936,188,117.5848105,8.618011914,92,21,25,91.64945652,8.618011914,0.333333333,11.68578234,17.19610665,15.000859,543.2977326,2,3,2.5
1936,4000,3000,39,50.89,23.55357143,27,6,2,43.60185185,23.55357143,0.228571429,29.84840389,1.675675676,1.632709633,851.3931932,2,1,1.5
1937,3916,3916,109,111.2336066,12.01625706,23,14,24,106.2608696,12.01625706,0.62295082,11.76284058,20.88529412,16.47830545,770.8928458,2,2,2
1938,1900,1215,128,96.06744186,9.263144841,48,17,21,98.925,9.263144841,0.441860465,5.59534916,15.58317757,13.14830607,505.970187,2,3,2.5
1939,1920,1280,198,66.15875,4.104888889,120,21,19,61.0325,4.104888889,0.25,7.394791937,7.956703911,7.233367191,939.4466518,3,4,3.5
1940,5184,3456,1748,32.83769556,1.661736898,415,199,378,30.21686747,1.661736898,0.581653226,6.42983341,11.48252847,9.006033483,2515.421656,4,4,4
1941,3264,2448,214,12.58875,6.397578125,180,13,7,12.41861111,6.397578125,0.1,41.03091925,0.309178744,0.300510181,16210.96829,2,2,2
1942,1920,1280,2593,18.46434336,0.471626207,445,303,615,15.74786517,0.471626207,0.673514307,2.455756437,6.687209302,5.103735908,3340.889938,4,5,4.5
1943,1920,1440,478,26.64780645,2.159850993,187,39,84,20.99358289,2.159850993,0.396774194,9.437773197,4.487055838,3.707922711,1566.333766,2,4,3
1944,2592,1728,409,45.50078049,3.97234657,191,35,61,38.06518325,3.97234657,0.334494774,13.43541238,6.585201149,5.619156971,1586.883639,3,4,3.5
1945,2592,1936,254,41.68571429,4.586287879,121,25,36,35.20619835,4.586287879,0.335164835,12.75629743,5.016055046,4.324866358,2237.09689,3,4,3.5
1946,1500,998,339,12.14384384,1.284489164,318,12,3,11.8668239,1.284489164,0.045045045,10.50495637,0.092261905,0.091717587,2570.620052,2,3,2.5
1947,1614,1076,114,46.31226852,5.701758795,100,5,3,45.82675,5.701758795,0.074074074,14.72350368,1.125225225,1.105484432,1256.045712,2,3,2.5
1948,2619,1710,141,36.82801418,5.778794882,136,5,0,32.86801471,5.778794882,0.035460993,5.232646057,0,0,0,2,2,2
1949,1843,1382,143,44.31153846,4.80612766,139,4,0,43.62482014,4.80612766,0.027972028,11.00110602,0,0,0,2,3,2.5
1950,2048,1536,33,84.12727273,24.77776502,32,1,0,82.6640625,24.77776502,0.03030303,12.27260152,0,0,0,2,2,2
1951,3040,2015,2126,8.484261116,0.589689698,2073,35,6,7.566289436,0.589689698,0.019394513,6.148345106,0.075389623,0.075212319,10712.66548,2,2,2
1952,2249,1499,43,178.0835714,23.47697619,31,0,4,190.3919355,23.47697619,0.114285714,12.210953,14.34487179,13.34406679,0,2,3,2.5
1953,3000,1983,2103,14.03206009,0.962463768,488,208,469,12.39354508,0.962463768,0.58111588,6.699340917,7.500887393,5.831645691,4557.561956,3,4,3.5
1954,4000,3000,42,106.7604167,56.86197917,9,6,9,90.48888889,56.86197917,0.625,66.77409773,32.80909091,26.55974026,1298.30363,2,2,2
1955,3968,1984,716,11.96769878,2.123402105,493,130,31,8.52505071,2.123402105,0.24617737,24.73521807,0.472992701,0.453174571,10987.52901,2,2,2
1956,2399,1600,77,25.88169014,9.38028169,61,7,3,23.66229508,9.38028169,0.14084507,28.79524051,1.067567568,1.03983854,1563.381744,2,1,1.5
1957,3264,1836,126,52.58373016,7.348452381,122,4,0,51.49303279,7.348452381,0.031746032,16.28431555,0,0,0,2,3,2.5
1958,4608,3072,50,92.93125,26.66666667,42,5,1,84.34404762,26.66666667,0.125,18.1371292,1.306122449,1.306122449,287.3366489,2,2,2
1959,2304,1535,59,30.02966102,15.83710169,59,0,0,30.02966102,15.83710169,0,51.29046278,0,0,0,2,1,1.5
1960,3456,2304,228,29.39589474,4.265263158,221,7,0,27.92647059,4.265263158,0.030701754,7.886309981,0,0,0,2,2,2
1961,1920,1080,203,26.95761589,4.769784173,98,27,26,22.19846939,4.769784173,0.350993377,22.4734557,4.994350282,4.379282514,2133.545622,3,3,3
1962,3840,1173,669,26.47975647,1.886221718,642,9,6,26.41799065,1.886221718,0.02283105,7.946977388,0.212669683,0.211080224,3007.728201,3,4,3.5
1963,1616,1080,20,26.325,22.53317566,20,0,0,26.325,22.53317566,0,26.99231461,0,0,0,1,2,1.5
1964,1920,1080,110,10.22290385,7.223958333,87,14,3,9.34462069,7.223958333,0.163461538,73.04319877,0.168224299,0.165165675,5317.819128,2,1,1.5
1965,2000,1500,1091,30.07958293,0.963466776,985,16,30,30.27101523,0.963466776,0.044616877,2.675197423,0.599104618,0.583179748,3815.060265,3,4,3.5
1966,3968,1984,328,17.96854575,3.965133031,247,48,11,13.93744939,3.965133031,0.192810458,34.69989951,0.457413249,0.443467723,7568.39604,2,3,2.5
1967,2100,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,3264,2448,69,19.01885246,18.08409836,57,0,4,19.84473684,18.08409836,0.06557377,79.04089486,0.430769231,0.412040134,0,2,2,2
1969,3008,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,4881,3443,1249,46.33184965,1.660483042,760,132,119,40.28625,1.660483042,0.248269041,3.254158755,7.808053097,7.070382749,3692.026649,2,4,3
1971,5568,3712,21,620.0404762,89.92761905,21,0,0,620.0404762,89.92761905,0,3.210341363,0,0,0,2,2,2
1972,6000,4000,2416,20.75195507,0.999086867,2218,180,6,19.52743463,0.999086867,0.077371048,4.382747126,0.054211618,0.054099425,10454.60145,4,4,4
1973,1550,872,471,25.34717868,1.419752986,179,64,76,20.76340782,1.419752986,0.438871473,5.349578523,3.434810127,2.887865839,1180.963064,4,5,4.5
1974,4000,3000,184,65.68237705,9.363715847,64,27,31,60.2515625,9.363715847,0.475409836,11.24874343,18.80163399,15.73615018,1036.328538,3,4,3.5
1975,4823,2907,40,211.5236111,40.81557025,34,0,2,219.3205882,40.81557025,0.055555556,16.13962208,9.023684211,8.798092105,0,2,2,2
1976,2175,1486,97,51.65231959,8.281653002,96,1,0,51.33255208,8.281653002,0.010309278,7.31488581,0,0,0,2,2,2
1977,2160,1620,42,68.62647059,15.89809131,26,4,4,62.56538462,15.89809131,0.235294118,11.28958626,7.973684211,7.404135338,389.8741575,2,2,2
1978,5616,3744,151,78.64139073,13.4722449,145,6,0,76.50482759,13.4722449,0.039735099,21.59621301,0,0,0,2,3,2.5
1979,2516,1589,2944,14.64650965,0.602194595,837,334,591,13.85376344,0.602194595,0.524971623,4.189754462,4.170186995,3.334449792,3933.592201,3,4,3.5
1980,3264,2448,60,31.38583333,25.58793103,58,2,0,30.69913793,25.58793103,0.033333333,60.07444479,0,0,0,2,2,2
1981,2048,1365,324,17.25993151,2.039105047,233,43,16,15.16072961,2.039105047,0.202054795,12.02562081,0.850487013,0.811112614,3335.694983,2,3,2.5
1982,5424,3615,90,158.9396341,17.62997917,66,12,4,140.4719697,17.62997917,0.195121951,10.18524409,9.28255814,8.973139535,767.8638949,2,3,2.5
1983,1980,1260,21,76.12619048,28.54201911,21,0,0,76.12619048,28.54201911,0,8.937330954,0,0,0,2,2,2
1984,4032,2268,25,140.4992174,53.56369565,20,2,1,115.6525,53.56369565,0.130434783,21.01908547,2.925,2.925,390.8088833,2,2,2
1985,1920,1080,239,13.27728814,4.328402367,127,19,31,11.4984252,4.328402367,0.282485876,33.08897217,1.725961538,1.509313647,3295.849882,2,2,2
1986,4032,3024,193,96.81455026,8.099756757,163,24,2,83.33957055,8.099756757,0.137566138,10.81532051,1.35,1.343005181,1031.871102,2,3,2.5
1987,3840,1665,634,32.65773585,2.442853457,405,73,52,29.48925926,2.442853457,0.235849057,4.846908692,2.901804124,2.66837824,2739.654952,2,4,3
1988,4000,2223,2422,11.39608374,0.54053541,1659,175,196,11.22658228,0.54053541,0.182758621,3.330956086,0.917789757,0.843896693,7321.399126,3,3,3
1989,2500,1669,365,55.56682464,3.677799043,97,37,77,47.22886598,3.677799043,0.54028436,6.040776967,14.953125,11.8395976,702.8368633,3,4,3.5
1990,3097,4676,263,90.1780543,9.264581431,174,26,21,86.41666667,9.264581431,0.212669683,9.511682006,6.648760331,6.14315118,2611.550937,4,5,4.5
1991,4826,3212,187,17.23756757,3.708815029,158,26,1,14.56107595,3.708815029,0.145945946,35.23800878,0.064516129,0.064516129,6625.610475,2,2,2
1992,2048,1365,1156,21.43505901,0.792247248,613,207,112,16.42569331,0.792247248,0.342274678,3.912666173,2.133381226,1.928532337,2414.301754,3,4,3.5
1993,5472,3648,226,109.8402655,6.587850467,205,21,0,101.2504878,6.587850467,0.092920354,3.799912499,0,0,0,2,4,3
1994,3264,1840,324,29.59074074,3.912753115,129,33,54,26.0251938,3.912753115,0.402777778,11.05889229,5.121481481,4.283708276,2805.036702,2,3,2.5
1995,3696,2448,78,93.79486667,18.017,43,8,9,80.0372093,18.017,0.283333333,6.445543739,10.02318841,8.995169082,352.6757831,2,3,2.5
1996,5472,3648,726,64.0943662,4.198950131,204,72,150,53.35294118,4.198950131,0.521126761,4.382409892,19.85373264,15.7790685,2547.68207,2,3,2.5
1997,2304,1535,176,6.093548387,4.841096008,88,10,26,6.821590909,4.841096008,0.290322581,57.10291871,0.929333333,0.797325758,8219.449781,2,1,1.5
1998,1890,1684,37,89.92424242,15.1630909,31,0,2,93.53225806,15.1630909,0.060606061,7.579024657,1.485714286,1.445559846,0,2,2,2
1999,2896,1944,166,31.04607895,5.113854167,117,28,7,22.10940171,5.113854167,0.230263158,17.90728833,1.31509434,1.267560809,2266.878526,2,2,2
2000,3264,2448,15563,10.07087698,0.18892282,12506,477,860,9.932364465,0.18892282,0.096583111,1.132251112,0.470380195,0.444417553,9497.421883,3,4,3.5
2001,2592,1728,224,65.67154545,5.625,124,28,24,57.71774194,5.625,0.295454545,8.298789363,6.5035,5.835729911,1586.061891,4,5,4.5
2002,4000,6000,912,34.54344714,2.319224684,896,10,2,34.35111607,2.319224684,0.013215859,7.072149136,0.071208791,0.071130711,7290.595951,2,3,2.5
2003,5568,3712,180,149.5571629,11.19111111,177,0,1,150.0538136,11.19111111,0.005617978,8.682533519,0.761731844,0.761731844,0,2,3,2.5
2004,4356,2904,555,66.474942,3.198083942,306,63,62,58.03120915,3.198083942,0.290023202,6.040804058,7.201521298,6.410002741,1921.095842,3,5,4
2005,3890,2604,1743,20.57629797,0.944543074,945,177,207,17.47835979,0.944543074,0.288939052,3.985342875,1.716438802,1.513577991,5164.43987,3,4,3.5
2006,1920,1280,187,30.32794118,3.379742173,186,1,0,30.2297043,3.379742173,0.005347594,12.49028228,0,0,0,2,2,2
2007,4640,3480,374,21.76803797,6.222916667,246,41,29,19.57621951,6.222916667,0.221518987,23.55018397,1.463768116,1.354181198,5541.618024,2,1,1.5
